ISO 639-3	Language	Dialect	Genetics	Source	#Speakers	Method	Quantity	Harmony?	#Vowels	Structure	#Peripheral	#Non-peripheral	V1OS	V1PS	V1F1	V1F2	V1F3	V1F4	V2OS	V2PS	V2F1	V2F2	V2F3	V2F4	V3OS	V3PS	V3F1	V3F2	V3F3	V3F4	V4OS	V4PS	V4F1	V4F2	V4F3	V4F4	V5OS	V5PS	V5F1	V5F2	V5F3	V5F4	V6OS	V6PS	V6F1	V6F2	V6F3	V6F4	V7OS	V7PS	V7F1	V7F2	V7F3	V7F4	V8OS	V8PS	V8F1	V8F2	V8F3	V8F4	V9OS	V9PS	V9F1	V9F2	V9F3	V9F4	V10OS	V10PS	V10F1	V10F2	V10F3	V10F4	V11OS	V11PS	V11F1	V11F2	V11F3	V11F4	V12OS	V12PS	V12F1	V12F2	V12F3	V12F4	V13OS	V13PS	V13F1	V13F2	V13F3	V13F4	V14OS	V14PS	V14F1	V14F2	V14F3	V14F4		F1Centroid	F1CentroidPosition	F1UCA	F2Centroid	F2CentroidPosition	F2UCA
nap	Neapolitan	Northern Calabrian>Rocca Imperiale	IndoEuropean>Italic>Romance>ItaloWestern>ItaloDalmatian	Trumper, J., Romito, L., Maddalon, M. (1989). Vowel systems and areas compared: definitional problems. In Magno Caldognetto, E., Beninca, P. (eds), L'Interfaccia tra fonologia e fonetica: atti del convegno di Padova, 43-72. Padova, Unipress.	4	Wordlist	Uniform	No	7	7S0	7	0	i		333	2211			ɪ		369	2094			ɛ		433	1816			a		604	1513			ɔ		560	1125			ʊ		435	916			u		343	746																																														439.571428571429	0.393252503953611	438.961	1488.71428571429	0.506972208678693	1318.815
nap	Neapolitan	Northern Calabrian>Trebisacce	IndoEuropean>Italic>Romance>ItaloWestern>ItaloDalmatian	Trumper, J., Romito, L., Maddalon, M. (1989). Vowel systems and areas compared: definitional problems. In Magno Caldognetto, E., Beninca, P. (eds), L'Interfaccia tra fonologia e fonetica: atti del convegno di Padova, 43-72. Padova, Unipress.	4	Wordlist	Uniform	No	7	7S0	7	0	i		316	2172			ɪ		359	2009			ɛ		439	1839			a		576	1453			ɔ		467	1221			ʊ		377	1037			u		344	892																																														411.142857142857	0.365934065934066	417.66	1517.57142857143	0.488727678571429	1392.48
nav	Navajo		DeneYeniseian>NaDene>AthabaskanEyak>Athabaskan>Southern>SouthwesternApache>Western	James, J.R. (1974). An analysis of vowel quality in Navaho. Linguistics 132:33-42.	2	Wordlist	Long	No	4	4L0	4	0	i		250	2250	2800		e		570	1880	2300		ɑ		750	1200	2500		o		370	780	2200																																																															520	0.54	445.5	1517.5	0.501700680272109	1354.77
nav	Navajo		DeneYeniseian>NaDene>AthabaskanEyak>Athabaskan>Southern>SouthwesternApache>Western	James, J.R. (1974). An analysis of vowel quality in Navaho. Linguistics 132:33-42.	2	Wordlist	Short	No	4	4L0	4	0	ɪ		330	1920	2450		ɛ		680	1780	2500		a		730	1350	2200		ɔ		480	980	2100																																																															520	0.54	445.5	1517.5	0.501700680272109	1354.77
naw	Nawuri		NigerCongo>AtlanticCongo>VoltaCongo>Kwa>Nyo>PotouTano>Tano>Guang>North	Casali, R. (2002). Nawuri ATR harmony in typological perspective. Journal of West African Languages 39:3-43.	4	Wordlist	Long	Yes	9	9S0	9	0	i		280	2050			e		350	2070			ɪ		350	2040			ɛ		540	1900			a		855	1420			ɔ		545	860			ʊ		405	780			o		365	870			u		315	820																																		445	0.28695652173913	504.825	1423.33333333333	0.498708010335917	1284.39
nde	Ndebele		NigerCongo>AtlanticCongo>BenueCongo>Bantoid>Southern>Bantu>Central>Southern>Nguni>Zunda	Manuel, S.Y. (1987). Acoustic and perceptual correlates of vowel-to-vowel coarticulation in three Bantu languages. Unpublished PhD dissertation, Yale University.	3	Carrier sentence	Uniform	No	5	5S0	5	0	i		278	2052			e		350	1915			a		650	1287			o		395	777			u		300	612																																																										394.6	0.313440860215054	423.452	1328.6	0.497638888888889	1175.04
nds	Low German	Eastphalian	IndoEuropean>Germanic>WestGermanic>LowGerman	Goschel, J. (1967). Phonetische Untersuchungen zu den Landvokalen der Mundart von Buntenbock im Oberharz. Mit einem Exkurs. ORBIS 16:368-406.	3	Running speech	Long	No	7	7S0	7	0	i		237	2320			e		347	2177			ɛ		540	1867			a		693	1140			ɔ		532	943			o		400	925			u		285	687																																														433.428571428571	0.430764411027569	415.296	1437	0.459277403551745	1325.503
ndv	Ndut		NigerCongo>AtlanticCongo>Atlantic>Northern>Cangin	Gueye, G. (1986). Les correlats articulatoures et acoustique de la distinction ±ATR en ndut. Travaux de l'institut de phonetique de strasbourg 18:137-249.	1	Meaningful sentence	Short	Yes	9	8L1	8	1	i		362	2012	2862		ɪ		449	2075	3037		e		419	1859	2419		ɛ		580	1857	2518		a		750	1458	2271		ɔ		593	1218	2187		ʊ		515	925			u		312	859			ə		507	1352	2256																																	483.722222222222	0.379077753249939	489.123	1511.22222222222	0.503635274997862	1364.909
ndv	Ndut		NigerCongo>AtlanticCongo>Atlantic>Northern>Cangin	Gueye, G. (1986). Les correlats articulatoures et acoustique de la distinction ±ATR en ndut. Travaux de l'institut de phonetique de strasbourg 18:137-249.	1	Meaningful sentence	Long	Yes	9	8L1	8	1	i		312	2010	3010		ɪ		395	2156	3198		e		391	1859	2547		ɛ		546	1937	2578		a		765	1422	2187		ɔ		562	1000	2187		ʊ		437	857			u		312	884			ə		500	1462	2275																																	483.722222222222	0.379077753249939	489.123	1511.22222222222	0.503635274997862	1364.909
nep	Nepali	Eastern	IndoEuropean>IndoIranian>IndoAryan>Pahari>Eastern	Khatiwada, R. (2009). Nepali. JIPA 39:373-380.	5	Isolation	Uniform	No	6	6R0	6	0	i		280	2254			e		366	2044			a		838	1372			ʌ		658	1054			o		372	782			u		302	770																																																				469.333333333333	0.339307048984468	498.178	1379.33333333333	0.410601976639712	1350.244
new	Ngwe		NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>WideGrassfields>Narrow>MbamNkam>Bamikele	Ladefoged, P. (1964). A Phonetic Study of West African Languages. Cambridge: Cambridge University Press.	1	Wordlist	Uniform	No	13	8R5	8	5	i	i	263	2367			e	e	358	2286			ɛ	æ	680	2094			a	a̟	782	1768			ɑ	ɑ	749	1233			ɔ	ɔ	503	756			o	o	372	775			u	u̞	330	680			y	y	238	2195			ɯ	ɘ	405	1703			ʌ	ɜ	541	1746			ɤ	ɤ̞	492	1441			ɐ	ʌ	519	1303										479.384615384615	0.443721719457014	450.704	1565.15384615385	0.524691076558297	1339.617
ngk	Dalabon		Australian>Gunwingguan	Fletcher, J., Butcher, E. (2002). Vowel dispersion in two Northern Australian languages: Dalabon and Bininj Gun-Wok. Proc. 9th Australian International Conference on Speech Science & Technology 343-348. Melbourne	1	Running speech	Uniform	No	6	5S1	5	1	i		378	2081	2815		e		505	1527	2899		a		694	1456	2841		o		532	1083	2983		u		422	1127	2657		ʉ		467	1339	2697																																																			499.666666666667	0.385021097046414	501.556	1435.5	0.353206412825651	1473.218
nia	Nias		Austronesian>MalayoPolinesian>Nuclear>NorthwestSumatran>NorthernBarrierIslands	Catford, J.C. (1988). Notes on the phonetics of Nias. In McGinn, R. (ed.), Studies in Austronesian Linguistics, 151-172, Ohio University.	1	Wordlist	Uniform	No	6	5S1	5	1	i		260	2558			e		429	2444			a		742	1524			o		467	792			 u		268	717			ɤ		399	1555																																																				427.5	0.347510373443983	448.462	1598.33333333333	0.478725330436357	1436.831
njm	Angami		SinoTibetan>TibetoBurman>AngamiPochuri	Blankenship, B., Ladefoged, P., Bashkararao, P., Nichumeno, C. (1993). Phonetic structures of Khonoma Angami. UCLA WPP 84:127-142	4	Carrier sentence	Uniform	No	6	5S1	5	1	i		301	2403	3028		e		520	2054	2776		a		749	1187	2640		o		470	864	2618		 u		331	941	2374		ə		457	1438	2584																																																			471.333333333333	0.380208333333333	476.168	1481.16666666667	0.401017977041369	1465.749
njo	Ao	Mongsen	SinoTibetan>TibetoBurman>KukiChinNaga>Naga	Coupe, A.R. (2003). A phonetic and phonological description of Ao: a Tibeto-Burman language of Nagaland, north-east India. The Australian National University, Canberra.	1	Wordlist	Uniform	No	5	3S2	3	2	i		301	2293	3037		a		641	1189	2431		u		342	658	2512		ʉ		310	1691	2671		ə		472	1643	2717																																																									413.2	0.33	433.94	1494.8	0.511804281345566	1297.285
nld	Dutch	Southern>Limburg	IndoEuropean>Germanic>WestGermanic>LowFranconian	Adank, P., van Hout, R., van de Velde, H. (2007), An acoustic description of the vowels of Northern and Southern Standard Dutch II: regional varieties. JASA 121:1130-1141.	10	Carrier sentence	Long	No	4	3S1	3	1	e		354	2155	2699		a		748	1420	2587		o		339	888	2637		ø		351	1705	2348																																																															404.666666666667	0.280223619846261	457.507	1507.41666666667	0.485056121117202	1387.307
nld	Dutch	Southern>Limburg	IndoEuropean>Germanic>WestGermanic>LowFranconian	Verhoeven,J., van Bael, C. (2002). Akoestische kenmerken van de Nederlandse klinkers in drie Vlaamse regio's. Taal en Tongval 54:1-23. 	6	Carrier sentence	Long	No	4	3S1	3	1	e		336	2186			a		653	1359			o		358	747			ø		341	1544																																																																412.833333333333	0.360187553282182	424.881	1505.83333333333	0.502871658935277	1337.019
nld	Dutch	Southern>East Flanders	IndoEuropean>Germanic>WestGermanic>LowFranconian	Adank, P., van Hout, R., van de Velde, H. (2007), An acoustic description of the vowels of Northern and Southern Standard Dutch II: regional varieties. JASA 121:1130-1141.	10	Carrier sentence	Long	No	5	3S2	3	2	e		392	2112	2699		a		747	1376	2587		o		396	783	2637		y		287	1840	2269		ø		388	1517	2348																																																									434.083333333333	0.328505007153076	463.206	1457.08333333333	0.461069311445508	1354.642
nld	Dutch	Southern>West Flanders	IndoEuropean>Germanic>WestGermanic>LowFranconian	Adank, P., van Hout, R., van de Velde, H. (2007), An acoustic description of the vowels of Northern and Southern Standard Dutch II: regional varieties. JASA 121:1130-1141.	10	Carrier sentence	Long	No	5	3S2	3	2	e		337	2199	2742		a		773	1468	2489		o		360	792	2566		y		267	1925	2316		ø		339	1596	2380																																																									420.916666666667	0.304183135704875	464.846	1516.83333333333	0.504056560037089	1354.258
nld	Dutch	Southern>East Flanders	IndoEuropean>Germanic>WestGermanic>LowFranconian	Verhoeven,J., van Bael, C. (2002). Akoestische kenmerken van de Nederlandse klinkers in drie Vlaamse regio's. Taal en Tongval 54:1-23. 	6	Carrier sentence	Long	No	5	3S2	3	2	e		345	2198			a		615	1353			o		362	752			y		271	1797			ø		349	1637																																																										400.25	0.396769662921348	398.196	1499.58333333333	0.51700092208391	1317.386
nld	Dutch	Southern>Brabant	IndoEuropean>Germanic>WestGermanic>LowFranconian	Adank, P., van Hout, R., Smits, R. (2004), An acoustic description of the vowels of Northern and Southern Standard Dutch. JASA 116:1729-1738; Adank, P., van Hout, R., van de Velde, H. (2007), An acoustic description of the vowels of Northern and Southern Standard Dutch II: regional varieties. JASA 121:1130-1141.	10	Carrier sentence	Short	No	5	4L1	4	1	ɪ		364	1745	2566		ɛ		475	1616	2572		ɑ		555	1066	2655		ɔ		398	850	2665		ʏ		353	1492	2514																																																									399.833333333333	0.29830383480826	441.732	1464.5	0.462377727614748	1369.639
nld	Dutch	Southern>Antwerp	IndoEuropean>Germanic>WestGermanic>LowFranconian	Verhoeven,J., van Bael, C. (2002). Akoestische kenmerken van de Nederlandse klinkers in drie Vlaamse regio's. Taal en Tongval 54:1-23. 	6	Carrier sentence	Short	No	5	4L1	4	1	ɪ		329	2122			ɛ		473	1894			ɑ		704	1368			ɔ		529	922			ʏ		347	1747																																																										440.833333333333	0.354901960784314	456.175	1571.91666666667	0.520937129300119	1389.355
nld	Dutch	Southern>Brabant	IndoEuropean>Germanic>WestGermanic>LowFranconian	Adank, P., van Hout, R., Smits, R. (2004), An acoustic description of the vowels of Northern and Southern Standard Dutch. JASA 116:1729-1738; Adank, P., van Hout, R., van de Velde, H. (2007), An acoustic description of the vowels of Northern and Southern Standard Dutch II: regional varieties. JASA 121:1130-1141.	10	Carrier sentence	Long	No	7	5S2a	5	2	i		278	2179	2787		e		384	1993	2616		a		717	1429	2651		o		369	862	2540		u		266	978	2422		y		265	1825	2348		ø		374	1539	2377																																													399.833333333333	0.29830383480826	441.732	1464.5	0.462377727614748	1369.639
nld	Dutch	Southern>Antwerp	IndoEuropean>Germanic>WestGermanic>LowFranconian	Verhoeven,J., van Bael, C. (2002). Akoestische kenmerken van de Nederlandse klinkers in drie Vlaamse regio's. Taal en Tongval 54:1-23. 	6	Carrier sentence	Long	No	7	5S2a	5	2	i		290	2245			e		399	2110			a		715	1313			o		443	917			u		350	840			y		297	1833			ø		414	1552																																														440.833333333333	0.354901960784314	456.175	1571.91666666667	0.520937129300119	1389.355
nld	Dutch	Southern>East Flanders	IndoEuropean>Germanic>WestGermanic>LowFranconian	Adank, P., van Hout, R., van de Velde, H. (2007), An acoustic description of the vowels of Northern and Southern Standard Dutch II: regional varieties. JASA 121:1130-1141.	10	Carrier sentence	Short	No	7	6L1	6	1	i		306	2245	2816		ɪ		406	1746	2642		ɛ		566	1597	2610		ɑ		600	1040	2608		ɔ		448	827	2647		u		281	961	2372		ʏ		392	1441	2521																																													434.083333333333	0.328505007153076	463.206	1457.08333333333	0.461069311445508	1354.642
nld	Dutch	Southern>West Flanders	IndoEuropean>Germanic>WestGermanic>LowFranconian	Adank, P., van Hout, R., van de Velde, H. (2007), An acoustic description of the vowels of Northern and Southern Standard Dutch II: regional varieties. JASA 121:1130-1141.	10	Carrier sentence	Short	No	7	6L1	6	1	i		289	2230	2776		ɪ		424	1757	2554		ɛ		556	1569	2500		ɑ		603	1120	2510		ɔ		426	913	2525		u		271	1157	2311		ʏ		406	1476	2490																																													420.916666666667	0.304183135704875	464.846	1516.83333333333	0.504056560037089	1354.258
nld	Dutch	Southern>East Flanders	IndoEuropean>Germanic>WestGermanic>LowFranconian	Verhoeven,J., van Bael, C. (2002). Akoestische kenmerken van de Nederlandse klinkers in drie Vlaamse regio's. Taal en Tongval 54:1-23. 	6	Carrier sentence	Short	No	7	6L1	6	1	i		259	2188			ɪ		392	1926			ɛ		539	1679			ɑ		540	1164			ɔ		423	829			u		293	968			ʏ		415	1504																																														400.25	0.396769662921348	398.196	1499.58333333333	0.51700092208391	1317.386
nld	Dutch	Southern>Limburg	IndoEuropean>Germanic>WestGermanic>LowFranconian	Adank, P., van Hout, R., van de Velde, H. (2007), An acoustic description of the vowels of Northern and Southern Standard Dutch II: regional varieties. JASA 121:1130-1141.	10	Carrier sentence	Short	No	8	6L2	6	2	i		295	2165	2892		ɪ		390	1734	2641		ɛ		515	1570	2622		ɑ		548	1079	2581		ɔ		397	891	2531		u		278	1079	2301		y		271	1906	2315		ʏ		370	1497	2556																																							404.666666666667	0.280223619846261	457.507	1507.41666666667	0.485056121117202	1387.307
nld	Dutch	Southern>Limburg	IndoEuropean>Germanic>WestGermanic>LowFranconian	Verhoeven,J., van Bael, C. (2002). Akoestische kenmerken van de Nederlandse klinkers in drie Vlaamse regio's. Taal en Tongval 54:1-23. 	6	Carrier sentence	Short	No	8	6L2	6	2	i		272	2256			ɪ		382	1922			ɛ		516	1694			ɑ		663	1358			ɔ		444	850			u		300	895			y		305	1769			ʏ		384	1490																																								412.833333333333	0.360187553282182	424.881	1505.83333333333	0.502871658935277	1337.019
nld	Dutch	Northern>Randstad	IndoEuropean>Germanic>WestGermanic>LowFranconian	Adank, P., van Hout, R., Smits, R. (2004), An acoustic description of the vowels of Northern and Southern Standard Dutch. JASA 116:1729-1738.; Adank, P., van Hout, R., van de Velde, H. (2007), An acoustic description of the vowels of Northern and Southern Standard Dutch II: regional varieties. JASA 121:1130-1141.	10	Carrier sentence	Mixed	No	9	7S2	7	2	i	i	278	2162	2665		ɪ	ɪ	361	1919	2536		ɛ	e̞	475	1739	2492		a	ɐ	670	1425	2485		ɑ	ʌ	578	1172	2435		ɔ	o	402	821	2851		u	u	259	805	2253		y	y	259	1734	2205		ʏ	ʏ	366	1595	2345																																	405.333333333333	0.356042173560422	419.701	1485.77777777778	0.501678539261443	1335.587
nld	Dutch	Northern>South Gelderland	IndoEuropean>Germanic>WestGermanic>LowFranconian	Adank, P., van Hout, R., van de Velde, H. (2007), An acoustic description of the vowels of Northern and Southern Standard Dutch II: regional varieties. JASA 121:1130-1141.	10	Carrier sentence	Mixed	No	9	7S2	7	2	i	i	293	2078	2618		ɪ	ɪ	373	1873	2510		ɛ	e̞	475	1725	2506		a	ɐ	660	1414	2439		ɑ	ʌ	557	1173	2468		ɔ	o	426	843	2392		u	u	278	957	2303		y	y	273	1715	2200		ʏ	ʏ	368	1569	2366																																	411.444444444444	0.357737582543784	424.317	1483	0.518218623481781	1325.885
nld	Dutch	Northern>Limburg	IndoEuropean>Germanic>WestGermanic>LowFranconian	Adank, P., van Hout, R., van de Velde, H. (2007), An acoustic description of the vowels of Northern and Southern Standard Dutch II: regional varieties. JASA 121:1130-1141.	10	Carrier sentence	Mixed	No	9	7S2	7	2	i	i	278	2125	2690		ɪ	ɪ	411	1691	2531		ɛ	e̞	586	1535	2560		a	ɐ	727	1380	2538		ɑ	ʌ	563	1043	2524		ɔ	o	421	833	2501		u	u̟	260	1008	2373		y	y	270	1800	2328		ʏ	ʏ	388	1399	2367																																	433.777777777778	0.372115155841066	442.597	1423.77777777778	0.457258341933265	1338.172
nld	Dutch	Northern>Groningen	IndoEuropean>Germanic>WestGermanic>LowFranconian	Adank, P., van Hout, R., van de Velde, H. (2007), An acoustic description of the vowels of Northern and Southern Standard Dutch II: regional varieties. JASA 121:1130-1141.	10	Carrier sentence	Mixed	No	9	7S2	7	2	i	i	276	2143	2617		ɪ	ɪ	366	1941	2514		ɛ	e̞	452	1760	2502		a	ɐ	664	1490	2498		ɑ	ʌ	596	1279	2431		ɔ	o	453	943	2448		u	u	277	854	2241		y	y	256	1763	2159		ʏ	ʏ	355	1576	2268																																	410.555555555556	0.378812636165577	415.528	1527.66666666667	0.52262735971037	1357.999
nld	Dutch	Standard Northern	IndoEuropean>Germanic>WestGermanic>LowFranconian	Pols, L.C.W., Tromp, H.R.C., Plomp, R. (1973). Frequency analysis of Dutch vowels from 50 male speakers. JASA 53:1093-1101.	50	Wordlist	Mixed	No	12	9S3	9	3	i		294	2208	2766		ɪ		388	2003	2571		e		407	2017	2553		ɛ		583	1725	2471		a		795	1301	2565		ɑ		679	1051	2619		ɔ		523	866	2692		o		487	911	2481		u		339	810	2323		y		305	1730	2208		ø		443	1497	2260		œ		438	1498	2354															473.416666666667	0.358117099135063	489.891	1468.08333333333	0.470731998092513	1356.618
nld	Dutch		IndoEuropean>Germanic>WestGermanic>LowFranconian	de Graaf, T., Koopmans-van Beinum, F.J. (1983). Vowel contrast reduction in Japanese compared to Dutch. Proceedings of IPS University of Amsterdam 7:27-38.	2	Isolation	Mixed	No	12	9S3	9	3	i		295	2419			ɪ		391	2201			e		409	2139			ɛ		596	1931			a		721	1368			ɑ		672	1239			ɔ		534	969			o		432	868			u		317	778			y		295	1831			ø		445	1619			œ		455	1544																463.5	0.395539906103286	461.566	1575.5	0.485984156002438	1419.631
nld	Dutch		IndoEuropean>Germanic>WestGermanic>LowFranconian	de Graaf, T., Koopmans-van Beinum, F.J. (1983). Vowel contrast reduction in Japanese compared to Dutch. Proceedings of IPS University of Amsterdam 7:27-38.	2	Wordlist	Mixed	No	12	9S3	9	3	i		297	2367			ɪ		390	2067			e		411	2029			ɛ		583	1748			a		712	1411			ɑ		648	1274			ɔ		520	1006			o		431	880			u		317	785			y		302	1770			ø		416	1564			œ		445	1468																456	0.383132530120482	459.265	1530.75	0.471396965865992	1403.562
nld	Dutch		IndoEuropean>Germanic>WestGermanic>LowFranconian	de Graaf, T., Koopmans-van Beinum, F.J. (1983). Vowel contrast reduction in Japanese compared to Dutch. Proceedings of IPS University of Amsterdam 7:27-38.	2	Running speech	Mixed	No	12	9S3	9	3	i		312	2217			ɪ		383	1980			e		466	1858			ɛ		516	1688			a		607	1328			ɑ		571	1232			ɔ		460	1039			o		444	1107			u		331	947			y		316	1722			ø		456	1478			œ		407	1471																439.083333333333	0.430790960451977	427.345	1505.58333333333	0.439829396325459	1443.57
