"iso"	"lang"	"dialect"	"genetics"	"vowel"	"f1"	"f2"	"f3"
"slv"	"Slovenian"	"Standard"	"IndoEuropean>BaltoSlavic>Slavic>South>Western"	"ə"	495	1335	2453
"sna"	"Shona"	"Karanga"	"NigerCongo>AtlanticCongo>BantuCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern"	"i"	225	2500	3500
"sna"	"Shona"	"Karanga"	"NigerCongo>AtlanticCongo>BantuCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern"	"e"	400	2250	3000
"sna"	"Shona"	"Karanga"	"NigerCongo>AtlanticCongo>BantuCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern"	"a"	725	1500	2500
"sna"	"Shona"	"Karanga"	"NigerCongo>AtlanticCongo>BantuCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern"	"o"	350	1000	2000
"sna"	"Shona"	"Karanga"	"NigerCongo>AtlanticCongo>BantuCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern"	"u"	250	725	2250
"sna"	"Shona"	""	"NigerCongo>AtlanticCongo>BantuCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern"	"i"	260	1960	NA
"sna"	"Shona"	""	"NigerCongo>AtlanticCongo>BantuCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern"	"e"	330	1887	NA
"sna"	"Shona"	""	"NigerCongo>AtlanticCongo>BantuCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern"	"a"	668	1315	NA
"sna"	"Shona"	""	"NigerCongo>AtlanticCongo>BantuCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern"	"o"	330	807	NA
"sna"	"Shona"	""	"NigerCongo>AtlanticCongo>BantuCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern"	"u"	270	750	NA
"snw"	"Sele"	""	"NigerCongo>AtlanticCongo>VoltaCongo>Kwa>Nyo>PotouTano>Lelemi"	"i"	293	2025	2956
"snw"	"Sele"	""	"NigerCongo>AtlanticCongo>VoltaCongo>Kwa>Nyo>PotouTano>Lelemi"	"e"	363	1913	2634
"snw"	"Sele"	""	"NigerCongo>AtlanticCongo>VoltaCongo>Kwa>Nyo>PotouTano>Lelemi"	"ɛ"	494	1906	2628
"snw"	"Sele"	""	"NigerCongo>AtlanticCongo>VoltaCongo>Kwa>Nyo>PotouTano>Lelemi"	"a"	809	1477	2441
"snw"	"Sele"	""	"NigerCongo>AtlanticCongo>VoltaCongo>Kwa>Nyo>PotouTano>Lelemi"	"ɔ"	513	1035	2297
"snw"	"Sele"	""	"NigerCongo>AtlanticCongo>VoltaCongo>Kwa>Nyo>PotouTano>Lelemi"	"o"	367	908	2211
"snw"	"Sele"	""	"NigerCongo>AtlanticCongo>VoltaCongo>Kwa>Nyo>PotouTano>Lelemi"	"u"	300	887	2008
"sot"	"Sotho"	"Southern"	"NigerCongo>AtlanticCongo>BenueCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern>SothoTswana>Sotho"	"i"	276	2264	3092
"sot"	"Sotho"	"Southern"	"NigerCongo>AtlanticCongo>BenueCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern>SothoTswana>Sotho"	"e"	385	2426	3284
"sot"	"Sotho"	"Southern"	"NigerCongo>AtlanticCongo>BenueCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern>SothoTswana>Sotho"	"ɛ"	546	2258	2965
"sot"	"Sotho"	"Southern"	"NigerCongo>AtlanticCongo>BenueCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern>SothoTswana>Sotho"	"a"	884	1645	2636
"sot"	"Sotho"	"Southern"	"NigerCongo>AtlanticCongo>BenueCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern>SothoTswana>Sotho"	"ɔ"	564	1177	2857
"sot"	"Sotho"	"Southern"	"NigerCongo>AtlanticCongo>BenueCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern>SothoTswana>Sotho"	"o"	393	928	2609
"sot"	"Sotho"	"Southern"	"NigerCongo>AtlanticCongo>BenueCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern>SothoTswana>Sotho"	"u"	255	1016	2703
"spa"	"Spanish"	"Mexican>Tijuana"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"i"	298	2320	2940
"spa"	"Spanish"	"Mexican>Tijuana"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"e"	450	2162	2731
"spa"	"Spanish"	"Mexican>Tijuana"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"a"	785	1355	2438
"spa"	"Spanish"	"Mexican>Tijuana"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"o"	475	841	2433
"spa"	"Spanish"	"Mexican>Tijuana"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"u"	320	814	2175
"spa"	"Spanish"	"Rioplatense>Buenos Aires"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"i"	280	2232	2973
"spa"	"Spanish"	"Rioplatense>Buenos Aires"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"e"	387	2004	2629
"spa"	"Spanish"	"Rioplatense>Buenos Aires"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"a"	743	1243	2526
"spa"	"Spanish"	"Rioplatense>Buenos Aires"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"o"	453	883	NA
"spa"	"Spanish"	"Rioplatense>Buenos Aires"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"u"	334	743	NA
"spa"	"Spanish"	"Peninsular"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"i"	326	2314	2893
"spa"	"Spanish"	"Peninsular"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"e"	437	1915	2589
"spa"	"Spanish"	"Peninsular"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"a"	667	1190	2511
"spa"	"Spanish"	"Peninsular"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"o"	480	1038	2616
"spa"	"Spanish"	"Peninsular"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"u"	358	926	2504
"spa"	"Spanish"	"Madrid"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"i"	286	2147	NA
"spa"	"Spanish"	"Madrid"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"e"	458	1814	NA
"spa"	"Spanish"	"Madrid"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"a"	638	1353	NA
"spa"	"Spanish"	"Madrid"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"o"	460	1019	NA
"spa"	"Spanish"	"Madrid"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"u"	322	992	NA
"spa"	"Spanish"	"Peninsular Standard"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"i"	300	2440	NA
"spa"	"Spanish"	"Peninsular Standard"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"e"	450	2200	NA
"spa"	"Spanish"	"Peninsular Standard"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"a"	780	1450	NA
"spa"	"Spanish"	"Peninsular Standard"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"o"	540	960	NA
"spa"	"Spanish"	"Peninsular Standard"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"u"	360	870	NA
"spa"	"Spanish"	"Eastern Andalusian"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"i"	388	2201	NA
"spa"	"Spanish"	"Eastern Andalusian"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"e"	492	1876	NA
"spa"	"Spanish"	"Eastern Andalusian"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"a"	686	1474	NA
"spa"	"Spanish"	"Eastern Andalusian"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"o"	505	1165	NA
"spa"	"Spanish"	"Eastern Andalusian"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"u"	400	987	NA
"spa"	"Spanish"	"Eastern Andalusian"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"i"	330	2257	NA
"spa"	"Spanish"	"Eastern Andalusian"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"e"	476	1938	NA
"spa"	"Spanish"	"Eastern Andalusian"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"a"	658	1484	NA
"spa"	"Spanish"	"Eastern Andalusian"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"o"	505	1120	NA
"spa"	"Spanish"	"Eastern Andalusian"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"u"	370	974	NA
"spa"	"Spanish"	"Equador>Otavalo"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"i"	305	2308	2980
"spa"	"Spanish"	"Equador>Otavalo"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"e"	468	1921	2570
"spa"	"Spanish"	"Equador>Otavalo"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"a"	669	1463	2549
"spa"	"Spanish"	"Equador>Otavalo"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"o"	525	1082	2502
"spa"	"Spanish"	"Equador>Otavalo"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"u"	371	897	2527
"spa"	"Spanish"	"Standard"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"i"	314	2088	NA
"spa"	"Spanish"	"Standard"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"e"	451	1693	NA
"spa"	"Spanish"	"Standard"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"a"	629	1349	NA
"spa"	"Spanish"	"Standard"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"o"	459	1043	NA
"spa"	"Spanish"	"Standard"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"u"	336	834	NA
"spa"	"Spanish"	"Canaria"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"i"	276	2057	NA
"spa"	"Spanish"	"Canaria"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"e"	369	1608	NA
"spa"	"Spanish"	"Canaria"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"a"	545	1369	NA
"spa"	"Spanish"	"Canaria"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"o"	373	1007	NA
"spa"	"Spanish"	"Canaria"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"u"	281	703	NA
"spa"	"Spanish"	"Peninsular>Bilbao"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"i"	364	2188	NA
"spa"	"Spanish"	"Peninsular>Bilbao"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"e"	494	1808	NA
"spa"	"Spanish"	"Peninsular>Bilbao"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"a"	722	1368	NA
"spa"	"Spanish"	"Peninsular>Bilbao"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"o"	490	972	NA
"spa"	"Spanish"	"Peninsular>Bilbao"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"u"	380	898	NA
"spa"	"Spanish"	"Peninsular>Bilbao"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"i"	391	2031	NA
"spa"	"Spanish"	"Peninsular>Bilbao"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"e"	475	1729	NA
"spa"	"Spanish"	"Peninsular>Bilbao"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"a"	727	1397	NA
"spa"	"Spanish"	"Peninsular>Bilbao"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"o"	490	1056	NA
"spa"	"Spanish"	"Peninsular>Bilbao"	"IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian"	"u"	409	954	NA
"sro"	"Sardinian"	"Campadinese"	"IndoEuropean>Italic>Romance>SouthernRomance"	"i"	290	2182	2822
"sro"	"Sardinian"	"Campadinese"	"IndoEuropean>Italic>Romance>SouthernRomance"	"e"	380	2035	2492
"sro"	"Sardinian"	"Campadinese"	"IndoEuropean>Italic>Romance>SouthernRomance"	"ɛ"	460	1970	2520
"sro"	"Sardinian"	"Campadinese"	"IndoEuropean>Italic>Romance>SouthernRomance"	"a"	615	1455	2167
"sro"	"Sardinian"	"Campadinese"	"IndoEuropean>Italic>Romance>SouthernRomance"	"ɔ"	535	1042	2120
"sro"	"Sardinian"	"Campadinese"	"IndoEuropean>Italic>Romance>SouthernRomance"	"o"	437	915	1950
"sro"	"Sardinian"	"Campadinese"	"IndoEuropean>Italic>Romance>SouthernRomance"	"u"	332	785	2115
"ssw"	"Siswati"	""	"NigerCongo>AtlanticCongo>BenueCongo>Bantoid>Southern>Bantu>Central>Southern>Nguni>Tekela"	"i"	343	2036	NA
"ssw"	"Siswati"	""	"NigerCongo>AtlanticCongo>BenueCongo>Bantoid>Southern>Bantu>Central>Southern>Nguni>Tekela"	"e"	450	2028	NA
"ssw"	"Siswati"	""	"NigerCongo>AtlanticCongo>BenueCongo>Bantoid>Southern>Bantu>Central>Southern>Nguni>Tekela"	"a"	695	1350	NA
"ssw"	"Siswati"	""	"NigerCongo>AtlanticCongo>BenueCongo>Bantoid>Southern>Bantu>Central>Southern>Nguni>Tekela"	"o"	454	887	NA
"ssw"	"Siswati"	""	"NigerCongo>AtlanticCongo>BenueCongo>Bantoid>Southern>Bantu>Central>Southern>Nguni>Tekela"	"u"	324	786	NA
"sun"	"Sundenese"	""	"Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan"	"i"	329	2310	2862
"sun"	"Sundenese"	""	"Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan"	"e"	632	2008	2722
"sun"	"Sundenese"	""	"Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan"	"a"	811	1413	2721
"sun"	"Sundenese"	""	"Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan"	"o"	616	1107	2628
"sun"	"Sundenese"	""	"Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan"	"u"	347	1087	2599
"sun"	"Sundenese"	""	"Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan"	"ɨ"	441	1348	2671
"sun"	"Sundenese"	""	"Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan"	"ə"	620	1404	2722
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɪ"	325	2200	NA
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"a"	760	1275	NA
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɔ"	515	800	NA
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ʊ"	370	690	NA
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ʏ"	350	1925	NA
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"œ"	500	1625	NA
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɵ"	425	1125	NA
"swe"	"Swedish"	"Stockholm"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɪ"	322	2241	3000
"swe"	"Swedish"	"Stockholm"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɛ"	451	1945	2816
"swe"	"Swedish"	"Stockholm"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"a"	701	1342	2439
"swe"	"Swedish"	"Stockholm"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɔ"	453	834	2628
"swe"	"Swedish"	"Stockholm"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ʊ"	350	763	2634
"swe"	"Swedish"	"Stockholm"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ʏ"	364	1919	2697
"swe"	"Swedish"	"Stockholm"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ø"	492	1332	2519
"swe"	"Swedish"	"Stockholm"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɵ"	411	1223	2493
"swe"	"Swedish"	"Helsinki"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"i"	319	2228	2972
"swe"	"Swedish"	"Helsinki"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"e"	446	1964	2697
"swe"	"Swedish"	"Helsinki"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"a"	676	1167	2333
"swe"	"Swedish"	"Helsinki"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"o"	448	890	2380
"swe"	"Swedish"	"Helsinki"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"u"	328	763	2365
"swe"	"Swedish"	"Helsinki"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"y"	318	1975	2452
"swe"	"Swedish"	"Helsinki"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ø"	433	1795	2541
"swe"	"Swedish"	"Helsinki"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ʊ"	343	1128	2337
"swe"	"Swedish"	"Helsinki"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɪ"	336	2137	2785
"swe"	"Swedish"	"Helsinki"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɛ"	444	1915	2780
"swe"	"Swedish"	"Helsinki"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"a"	666	1201	2250
"swe"	"Swedish"	"Helsinki"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɔ"	469	980	2280
"swe"	"Swedish"	"Helsinki"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"u"	347	861	2320
"swe"	"Swedish"	"Helsinki"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ʏ"	334	1859	2437
"swe"	"Swedish"	"Helsinki"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ø"	445	1712	2559
"swe"	"Swedish"	"Helsinki"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ʊ"	364	1202	2265
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"i"	300	2170	2700
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"e"	405	1955	2525
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɑ"	680	1070	2520
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"o"	487	825	2560
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"u"	370	680	2600
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"y"	300	1985	2360
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ø"	390	1560	2260
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɵ"	416	1070	2315
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"i"	255	2128	3055
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"e"	340	2150	2680
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɛ"	472	1865	2463
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɑ"	590	932	2510
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"o"	395	700	2438
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"u"	300	662	2280
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"y"	260	1995	2548
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ø"	372	1710	2245
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"i"	279	1972	2987
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"e"	339	2183	2608
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɛ"	555	1887	2456
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɑ"	629	937	2416
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"o"	394	701	2392
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"u"	336	741	2356
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"y"	293	1904	2713
"swe"	"Swedish"	"Standard"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ø"	463	1598	2147
"swe"	"Swedish"	"Stockholm"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"i"	275	2363	3304
"swe"	"Swedish"	"Stockholm"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"e"	385	2194	2920
"swe"	"Swedish"	"Stockholm"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɛ"	590	1650	2711
"swe"	"Swedish"	"Stockholm"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ɒ"	523	859	2480
"swe"	"Swedish"	"Stockholm"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"o"	388	711	2741
"swe"	"Swedish"	"Stockholm"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"u"	299	678	2707
"swe"	"Swedish"	"Stockholm"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"y"	285	2258	2994
"swe"	"Swedish"	"Stockholm"	"IndoEuropean>Germanic>NorthGermanic>EastScandinavian"	"ø"	491	1439	2506
"tca"	"Ticuna"	""	"Isolate"	"i"	358	2450	3200
"tca"	"Ticuna"	""	"Isolate"	"ɛ"	467	2150	3150
"tca"	"Ticuna"	""	"Isolate"	"a"	775	1575	NA
"tca"	"Ticuna"	""	"Isolate"	"ɔ"	542	1225	NA
"tca"	"Ticuna"	""	"Isolate"	"o"	442	792	NA
"tca"	"Ticuna"	""	"Isolate"	"u"	358	825	NA
"tca"	"Ticuna"	""	"Isolate"	"ɨ"	408	1540	NA
"tcx"	"Toda"	""	"Dravidian>Southern>TamilKannada>TamilKodagu>TodaKota"	"i"	363	1962	2569
"tcx"	"Toda"	""	"Dravidian>Southern>TamilKannada>TamilKodagu>TodaKota"	"e"	471	1864	2680
"tcx"	"Toda"	""	"Dravidian>Southern>TamilKannada>TamilKodagu>TodaKota"	"æ"	684	1679	2686
"tcx"	"Toda"	""	"Dravidian>Southern>TamilKannada>TamilKodagu>TodaKota"	"ɑ"	673	1366	2727
"tcx"	"Toda"	""	"Dravidian>Southern>TamilKannada>TamilKodagu>TodaKota"	"o"	537	1221	2694
"tcx"	"Toda"	""	"Dravidian>Southern>TamilKannada>TamilKodagu>TodaKota"	"u"	368	1040	2364
"tcx"	"Toda"	""	"Dravidian>Southern>TamilKannada>TamilKodagu>TodaKota"	"y"	373	1836	2628
"tcx"	"Toda"	""	"Dravidian>Southern>TamilKannada>TamilKodagu>TodaKota"	"ɵ"	461	1530	2439
"tcx"	"Toda"	""	"Dravidian>Southern>TamilKannada>TamilKodagu>TodaKota"	"ɨ"	412	1485	2556
"tee"	"Huehuetla Tepehua"	""	"Totonacan>Tepehua"	"i"	406	2063	NA
"tee"	"Huehuetla Tepehua"	""	"Totonacan>Tepehua"	"e"	499	1793	NA
"tee"	"Huehuetla Tepehua"	""	"Totonacan>Tepehua"	"a"	612	1394	NA
"tee"	"Huehuetla Tepehua"	""	"Totonacan>Tepehua"	"o"	525	1077	NA
"tee"	"Huehuetla Tepehua"	""	"Totonacan>Tepehua"	"u"	426	1140	NA
"tel"	"Telugu"	""	"Dravidian>SouthCentral"	"i"	325	2260	2836
"tel"	"Telugu"	""	"Dravidian>SouthCentral"	"e"	470	1883	2657
"tel"	"Telugu"	""	"Dravidian>SouthCentral"	"a"	710	1240	2400
"tel"	"Telugu"	""	"Dravidian>SouthCentral"	"o"	486	1000	2540
"tel"	"Telugu"	""	"Dravidian>SouthCentral"	"u"	348	923	2543
"tel"	"Telugu"	"Rayalaseema"	"Dravidian>SouthCentral"	"i"	389	2433	3078
"tel"	"Telugu"	"Rayalaseema"	"Dravidian>SouthCentral"	"e"	461	2201	2753
"tel"	"Telugu"	"Rayalaseema"	"Dravidian>SouthCentral"	"a"	744	1299	2661
"tel"	"Telugu"	"Rayalaseema"	"Dravidian>SouthCentral"	"o"	468	943	2664
"tel"	"Telugu"	"Rayalaseema"	"Dravidian>SouthCentral"	"u"	437	852	2660
"tel"	"Telugu"	"Rayalaseema"	"Dravidian>SouthCentral"	"i"	417	2214	2635
"tel"	"Telugu"	"Rayalaseema"	"Dravidian>SouthCentral"	"e"	536	1877	2581
"tel"	"Telugu"	"Rayalaseema"	"Dravidian>SouthCentral"	"a"	661	1327	2612
"tel"	"Telugu"	"Rayalaseema"	"Dravidian>SouthCentral"	"o"	524	948	2648
"tel"	"Telugu"	"Rayalaseema"	"Dravidian>SouthCentral"	"u"	423	1127	2611
"tel"	"Telugu"	"Telengana"	"Dravidian>SouthCentral"	"i"	362	2280	3091
"tel"	"Telugu"	"Telengana"	"Dravidian>SouthCentral"	"e"	412	2104	2839
